01.185;Gulost, uspesifisert;42;1447;348;26,7;0;27
01.270;Halloumi, ost;48;1204;290;21,9;0,9;22,3
01.035;Jarlsberg, gulost;41;1458;351;27;0;27
01.253;Kremost, krydder;61;1143;277;27;2,6;5,9
01.150;Kremost, naturell;61;1142;277;27;2,7;5,7
01.254;Kremost, pepper;61;1142;277;27;2,7;5,7
01.269;Kremost, Philadelphia;63;1160;281;27,3;2,7;6,1
01.212;Kremost, urter;61;1145;277;27;2,7;5,9
01.066;Mozzarella;45;1320;317;23;0,6;27
01.037;Normanna, blåmuggost;46;1393;336;28;0;21
01.247;Norvegia, gulost, fyldig;41;1535;370;30;0;25
01.039;Norvegia, gulost;42;1458;351;27;0;27
01.245;Norvegia, gulost, vellagret;40;1495;360;28;0;27
01.246;Norvegia, gulost, økologisk;41;1458;351;27;0;27
01.043;Nøkkelost;41;1458;351;27;0;27
01.200;Parmesan, ost;28;1730;416;29,7;0,9;36,2
01.219;Pizzaost, revet;40;1475;355;27;0;28
01.046;Port Salut, kittmodnet ost;46;1333;321;25;0;24
01.267;Raclette, ost;41;1481;357;27,9;0;26,4
01.050;Sveitserost, gulost;39;1512;364;28;0;28
01.161;Taffelost, tomat;47;1301;313;24;0,3;24
01.190;Ystet vegetabilsk fett, ostesubstitutt;41;1516;366;30;0,9;23
01.063;Baconost, smørbar;64;887;214;17;0,2;15
01.028;Cottage Cheese;80;406;97;4,3;1,5;13
01.054;Fløtemysost, brunost, lettere;23;1544;368;16;44;12
01.032;Gamalost;46;940;221;0,6;0;54
01.058;Gomme, Namdal;40;1209;288;12;35;10
01.072;Gudbrandsdalsost, brunost, lettere;24;1527;364;16;43;12
01.071;Jarlsberg, gulost, lettere;47;1119;268;16;0;31
01.271;Kremost, mager, Philadelphia;72;782;189;16;3,4;7,8
01.204;Magerost, smørbar, 10 % fett;68;676;162;10;0;18
01.202;Magerost, smørbar, 3 % fett;75;421;100;3;0;17
01.064;Magerost, smørbar, 7 % fett;71;546;130;6,5;0;18
01.138;Mozzarella, lettere;49;1119;268;16;1;30
01.040;Norvegia, gulost, lettere;48;1119;268;16;0;31
01.142;Nøkkelost, lettere;48;1136;272;16;0;32
01.059;Prim;35;1192;283;8;46;6,7
01.060;Prim, mager;37;1083;256;4;48;7
01.220;Prim, med jern, Sprett;35;1197;284;8;46;7
01.250;Pultost, Hedmark;55;717;169;1;0;40
01.047;Pultost, Løiten;65;547;129;1;0;30
01.266;Ricotta, ferskost;72;676;163;13;0,3;11,3
02.001;Egg, rå;76;620;149;10,6;0,3;13
02.030;Egg, økologisk, rå;77;606;146;10,5;0,3;12,5
02.010;Eggedosis;59;869;207;8,2;23,3;10
02.002;Eggehvite;88;180;42;0;0,4;10,2
02.003;Eggeplomme;56;1330;321;28,5;0,2;16
02.026;Egg, kokt;76;593;143;10,2;0,3;12,4
02.025;Egg, stekt i fett;70;874;211;16,9;0,4;14,2
02.037;Egg, økologisk, kokt;77;596;143;10,4;0;12,4
02.038;Egg, økologisk, stekt;70;849;205;16,7;0;13,6
02.008;Eggerøre, stekt i fett;67;970;234;20,7;0,6;11,4
02.009;Eggerøre, stekt uten fett;75;662;159;12;0,7;12,1
02.006;Omelett, stekt i fett;73;765;184;14,7;0,7;12,3
02.007;Omelett, stekt uten fett;75;674;162;12,1;0,6;12,7
03.001;And, kjøtt med skinn, rå;50;1603;388;37,3;0;13,1
03.231;And, kjøtt uten skinn, rå;74;551;132;6,5;0;18,3
03.002;Gås, kjøtt med skinn, rå;50;1514;366;33,6;0;15,9
03.305;Gås, kjøtt uten skinn, rå;68;651;155;7,1;0;22,8
03.224;Høne, bryst, filet, uten skinn, rå;73;451;106;0,7;0;25
03.003;Høne, kjøtt med skinn, rå;59;1095;264;21;0;18,7
03.237;Høne, kjøtt uten skinn, rå;71;590;141;6,3;0;21
03.204;Kalkun, bryst, filet, uten skinn, rå;72;483;114;1,4;0;25,3
03.004;Kalkun, kjøtt med skinn, rå;73;560;133;5,2;0;21,6
03.239;Kalkun, kjøtt uten skinn, rå;75;443;105;1,6;0;22,6
03.205;Kylling, filet, uten skinn, rå;75;467;111;2,1;0;23
03.373;Kylling, hel, med skinn, landkylling, rå;68;747;179;11;0;20
03.006;Kylling, hel, med skinn, rå;69;690;165;10,2;0;18,2
03.292;Kylling, hel, uten skinn, rå;76;452;107;3;0;20
03.225;Kylling, lår (overlår og lårklubbe), med skinn, rå;70;712;171;11,5;0;16,9
03.332;Kylling, lår (overlår og lårklubbe), uten skinn, rå;75;550;131;6,6;0;18
03.331;Kylling, lårklubbe (underlår), med skinn, rå;73;624;149;9;0;17,2
03.334;Kylling, lårklubbe (underlår), uten skinn, rå;77;481;114;4,7;0;18
03.330;Kylling, overlår (lår uten lårklubbe), med skinn, rå;68;808;194;14,2;0;16,7
03.333;Kylling, overlår (lår uten lårklubbe), uten skinn,  rå;73;615;147;8,3;0;18
03.390;Kyllingskinn, rå;46;1582;383;37,4;0;11,7
03.008;Rype, bryst, uten skinn, rå;72;512;122;4,5;0;20,3
03.233;And, kjøtt med skinn, ovnsstekt;33;2136;517;49,7;0;17,5
03.232;And, kjøtt uten skinn, ovnsstekt;65;737;176;8,7;0;24,4
03.234;Gås, kjøtt med skinn, ovnsstekt;33;2018;488;44,8;0;21,2
03.245;Gås, kjøtt uten skinn, ovnsstekt;57;868;207;9,5;0;30,4
03.236;Høne, filet, kokt;61;652;154;1;0;36,2
03.206;Høne, kjøtt med skinn, kokt;42;1585;382;30,4;0;27,1
03.241;Kalkun, brystfilet, uten skinn, ovnsstekt;65;604;143;1,8;0;31,6
03.005;Kalkun, kjøtt med skinn, ovnsstekt;64;745;177;6,9;0;28,8
03.240;Kalkun, kjøtt uten skinn, ovnsstekt;69;555;131;2;0;28,3
03.418;Kylling, filet, kokt;63;678;160;3;0;33,3
03.242;Kylling, filet, stekt i fett;66;657;156;4,7;0;28,4
03.391;Kylling, hel, med skinn, landkylling, ovnsstekt;60;934;224;13,8;0;25
03.007;Kylling, hel, med skinn, ovnsstekt;62;861;206;12,7;0;22,9
03.246;Kylling, hel, uten skinn, ovnsstekt;70;556;132;3,6;0;25
03.244;Kylling, lår (overlår og lårklubbe), med skinn, ovnsstekt;61;978;235;16,8;0;20,9
03.392;Kylling, lår (overlår og lårklubbe), uten skinn, ovnsstekt;66;767;184;10,5;0;22,2
03.395;Kylling, lårklubbe (underlår), med skinn, ovnsstekt;64;862;207;13,5;0;21,2
03.396;Kylling, lårklubbe (underlår), uten skinn, ovnsstekt;69;673;161;8;0;22,2
03.393;Kylling, overlår (lår uten lårklubbe), med skinn, ovnsstekt;58;1094;263;20,1;0;20,7
03.394;Kylling, overlår (lår uten lårklubbe), uten skinn, ovnsstekt;65;838;201;12,4;0;22,2
03.249;Rype, bryst uten skinn, ovnsstekt;65;732;174;6,1;0;29,8
03.029;Fenalår;45;1098;263;16,8;0;28
03.215;Lam, bogstek, rå;68;781;187;12,6;0;18,5
03.343;Lam, fett fra lammekjøtt, rå;21;2888;702;76;0;4,5
03.211;Lam, flatbiff, rå;75;440;104;2,1;0;21,3
03.218;Lam, fårikålkjøtt, rå;64;954;230;17,7;0;17,6
03.217;Lam, grytekjøtt, rå;68;801;192;13,2;0;18,4
03.213;Lam, indrefilet, rå;75;487;116;3,8;0;20,4
03.266;Lam, kotelett og sadel, kjøtt med fettrand, rå;61;1066;257;20,4;0;18,3
03.342;Lam, kotelett og sadel, kjøtt uten fettrand, rå;71;609;145;6,5;0;21,7
03.015;Lam, lår med mørbrad, rå;69;754;181;11,6;0;19,1
03.014;Lam, lår, stek, rå;70;676;162;9,3;0;19,5
03.017;Lam, ribbe, side med ben, rå;59;1181;285;24,2;0;16,8
03.013;Lam, sadel, rå;64;944;227;17,1;0;18,3
03.212;Lam, ytrefilet, rå;74;506;120;3,9;0;21,3
03.214;Lammerull;50;1040;251;20,3;0,2;16,8
03.032;Pinnekjøtt, råvare;31;1876;452;37;0;29,8
03.031;Sau, fårekjøtt, lettsaltet, rå;45;1533;371;35;0;14
03.267;Lam, kotelett, stekt;52;1258;303;22,8;0;24,4
03.265;Lam, lårstek med mørbrad, ovnsstekt;57;966;231;13,3;0;27,9
03.039;Kalv, koteletter, rå;74;493;117;3;0;22,5
03.037;Kalv, stek, rå;75;452;107;2,4;0;21,4
03.051;Storfe, bankekjøtt, rå;73;524;124;4,1;0;21,9
03.052;Storfe, bibringe, rå;66;869;209;14,8;0;18,9
03.053;Storfe, bog, uten knoke, rå;70;669;160;8,8;0;20,2
03.221;Storfe, bogstek, rå;74;507;120;3,7;0;21,8
03.344;Storfe, entrecôte, synlig fett skåret vekk, rå;72;592;141;5,7;0;22,4
03.054;Storfe, entrecôtekam, rå;67;834;200;13,1;0;20,5
03.345;Storfe, fett fra storfekjøtt, rå;17;3011;732;80;0;3
03.068;Storfe, filetkam, rå;72;692;165;9;0;21,1
03.056;Storfe, flatbiff, rå;75;445;105;1,7;0;22,5
03.057;Storfe, høyrygg, rå;70;679;162;9,2;0;19,9
03.058;Storfe, indrefilet, rå;74;497;118;3,7;0;21,2
03.222;Storfe, kam, rå;70;677;162;8,6;0;21,1
03.060;Storfe, kotelettkam, rå;69;710;170;9,9;0;20,2
03.064;Storfe, mørbrad, rå;74;462;109;2,3;0;22,2
03.219;Storfe, rundstek, rå;74;451;107;2;0;22,2
03.066;Storfe, ytrefilet, rå;75;462;109;2,3;0;22,2
03.151;Bankekjøtt, salt;70;429;102;4,3;0;15,9
03.268;Storfe, entrecôtekam, stekt;56;1112;267;17,5;0;27,3
03.280;Storfe, kjøtt, kokt;57;957;229;12,6;0;28,9
03.281;Storfe, stek, roastbiff, rosa stekt;68;634;151;4,6;0;27,3
03.271;Storfe, ytrefilet, stekt;71;524;124;2;0;26,5
